processo: 491, tentativas: 6, sucesso: 3
processo: 713, tentativas: 1, sucesso: 0
processo: 225, tentativas: 4, sucesso: 1
processo: 455, tentativas: 4, sucesso: 0
processo: 988, tentativas: 4, sucesso: 0
processo: 637, tentativas: 2, sucesso: 0
processo: 556, tentativas: 1, sucesso: 0
processo: 792, tentativas: 1, sucesso: 0
processo: 158, tentativas: 4, sucesso: 0
processo: 721, tentativas: 6, sucesso: 2
processo: 82, tentativas: 1, sucesso: 0
processo: 51, tentativas: 2, sucesso: 0
processo: 533, tentativas: 6, sucesso: 2
processo: 657, tentativas: 3, sucesso: 0
processo: 260, tentativas: 3, sucesso: 0
processo: 134, tentativas: 2, sucesso: 0
processo: 672, tentativas: 4, sucesso: 0
processo: 835, tentativas: 8, sucesso: 1
processo: 382, tentativas: 4, sucesso: 0
processo: 398, tentativas: 2, sucesso: 1
processo: 789, tentativas: 1, sucesso: 0
processo: 927, tentativas: 5, sucesso: 0
processo: 798, tentativas: 10, sucesso: 5
processo: 963, tentativas: 1, sucesso: 0
processo: 650, tentativas: 2, sucesso: 0
processo: 489, tentativas: 2, sucesso: 1
processo: 656, tentativas: 16, sucesso: 1
processo: 837, tentativas: 5, sucesso: 0
processo: 980, tentativas: 5, sucesso: 1
processo: 966, tentativas: 2, sucesso: 1
processo: 330, tentativas: 6, sucesso: 1
processo: 343, tentativas: 12, sucesso: 6
processo: 761, tentativas: 5, sucesso: 2
processo: 460, tentativas: 1, sucesso: 0
processo: 248, tentativas: 2, sucesso: 1
processo: 336, tentativas: 3, sucesso: 1
processo: 760, tentativas: 10, sucesso: 5
processo: 300, tentativas: 4, sucesso: 2
processo: 807, tentativas: 3, sucesso: 0
processo: 653, tentativas: 6, sucesso: 0
processo: 984, tentativas: 5, sucesso: 0
processo: 885, tentativas: 1, sucesso: 0
processo: 673, tentativas: 2, sucesso: 1
processo: 07, tentativas: 1, sucesso: 0
processo: 517, tentativas: 1, sucesso: 0
processo: 525, tentativas: 3, sucesso: 2
processo: 427, tentativas: 1, sucesso: 0
processo: 613, tentativas: 1, sucesso: 0
processo: 46, tentativas: 3, sucesso: 0
processo: 421, tentativas: 5, sucesso: 4
processo: 565, tentativas: 7, sucesso: 1
processo: 351, tentativas: 2, sucesso: 0
processo: 139, tentativas: 3, sucesso: 0
processo: 511, tentativas: 2, sucesso: 0
processo: 891, tentativas: 3, sucesso: 1
processo: 188, tentativas: 6, sucesso: 0
processo: 117, tentativas: 10, sucesso: 0
processo: 390, tentativas: 5, sucesso: 1
processo: 806, tentativas: 7, sucesso: 0
processo: 353, tentativas: 5, sucesso: 2
processo: 688, tentativas: 9, sucesso: 4
processo: 155, tentativas: 2, sucesso: 0
processo: 619, tentativas: 2, sucesso: 0
processo: 385, tentativas: 12, sucesso: 1
processo: 490, tentativas: 8, sucesso: 1
processo: 457, tentativas: 1, sucesso: 0
processo: 284, tentativas: 11, sucesso: 1
processo: 629, tentativas: 2, sucesso: 0
processo: 742, tentativas: 4, sucesso: 0
processo: 287, tentativas: 2, sucesso: 0
processo: 281, tentativas: 5, sucesso: 2
processo: 279, tentativas: 11, sucesso: 1
processo: 746, tentativas: 3, sucesso: 0
processo: 683, tentativas: 2, sucesso: 0
processo: 716, tentativas: 11, sucesso: 7
processo: 417, tentativas: 1, sucesso: 0
processo: 128, tentativas: 5, sucesso: 0
processo: 539, tentativas: 3, sucesso: 1
processo: 242, tentativas: 3, sucesso: 2
processo: 756, tentativas: 1, sucesso: 0
processo: 754, tentativas: 10, sucesso: 4
processo: 35, tentativas: 4, sucesso: 0
processo: 752, tentativas: 16, sucesso: 0
processo: 126, tentativas: 1, sucesso: 0
processo: 932, tentativas: 4, sucesso: 1
processo: 799, tentativas: 7, sucesso: 1
processo: 239, tentativas: 11, sucesso: 2
processo: 861, tentativas: 11, sucesso: 1
processo: 442, tentativas: 6, sucesso: 1
processo: 132, tentativas: 1, sucesso: 0
processo: 125, tentativas: 5, sucesso: 0
processo: 590, tentativas: 2, sucesso: 1
processo: 129, tentativas: 3, sucesso: 1
processo: 633, tentativas: 14, sucesso: 5
processo: 863, tentativas: 3, sucesso: 0
processo: 894, tentativas: 2, sucesso: 0
processo: 12, tentativas: 3, sucesso: 2
processo: 112, tentativas: 3, sucesso: 0
processo: 986, tentativas: 9, sucesso: 0
processo: 213, tentativas: 3, sucesso: 0
processo: 551, tentativas: 6, sucesso: 3
processo: 854, tentativas: 1, sucesso: 0
processo: 60, tentativas: 1, sucesso: 0
processo: 599, tentativas: 2, sucesso: 1
processo: 214, tentativas: 2, sucesso: 0
processo: 190, tentativas: 5, sucesso: 1
processo: 459, tentativas: 3, sucesso: 2
processo: 136, tentativas: 11, sucesso: 5
processo: 576, tentativas: 5, sucesso: 2
processo: 445, tentativas: 1, sucesso: 0
processo: 342, tentativas: 4, sucesso: 2
processo: 308, tentativas: 2, sucesso: 0
processo: 970, tentativas: 4, sucesso: 2
processo: 790, tentativas: 3, sucesso: 1
processo: 111, tentativas: 4, sucesso: 0
processo: 234, tentativas: 2, sucesso: 1
processo: 146, tentativas: 3, sucesso: 2
processo: 875, tentativas: 2, sucesso: 1
processo: 13, tentativas: 1, sucesso: 0
processo: 171, tentativas: 7, sucesso: 1
processo: 327, tentativas: 11, sucesso: 6
processo: 942, tentativas: 4, sucesso: 0
processo: 30, tentativas: 9, sucesso: 0
processo: 216, tentativas: 9, sucesso: 0
processo: 892, tentativas: 2, sucesso: 1
processo: 780, tentativas: 4, sucesso: 0
processo: 305, tentativas: 6, sucesso: 1
processo: 585, tentativas: 3, sucesso: 0
processo: 31, tentativas: 1, sucesso: 0
processo: 178, tentativas: 4, sucesso: 0
processo: 930, tentativas: 5, sucesso: 4
processo: 196, tentativas: 10, sucesso: 1
processo: 400, tentativas: 2, sucesso: 1
processo: 510, tentativas: 1, sucesso: 0
processo: 285, tentativas: 6, sucesso: 4
processo: 63, tentativas: 7, sucesso: 0
processo: 124, tentativas: 10, sucesso: 0
processo: 739, tentativas: 4, sucesso: 2
processo: 21, tentativas: 5, sucesso: 0
processo: 01, tentativas: 4, sucesso: 0
processo: 337, tentativas: 11, sucesso: 2
processo: 144, tentativas: 1, sucesso: 0
processo: 813, tentativas: 10, sucesso: 1
processo: 846, tentativas: 2, sucesso: 1
processo: 55, tentativas: 3, sucesso: 0
processo: 631, tentativas: 1, sucesso: 0
processo: 70, tentativas: 1, sucesso: 0
processo: 624, tentativas: 4, sucesso: 0
processo: 823, tentativas: 10, sucesso: 0
processo: 598, tentativas: 2, sucesso: 1
processo: 671, tentativas: 7, sucesso: 0
processo: 670, tentativas: 4, sucesso: 0
processo: 920, tentativas: 9, sucesso: 5
processo: 953, tentativas: 7, sucesso: 1
processo: 709, tentativas: 10, sucesso: 3
processo: 708, tentativas: 7, sucesso: 0
processo: 465, tentativas: 4, sucesso: 1
processo: 106, tentativas: 16, sucesso: 0
processo: 100, tentativas: 1, sucesso: 0
processo: 943, tentativas: 1, sucesso: 0
processo: 36, tentativas: 7, sucesso: 0
processo: 61, tentativas: 2, sucesso: 0
processo: 882, tentativas: 9, sucesso: 0
processo: 843, tentativas: 6, sucesso: 4
processo: 603, tentativas: 5, sucesso: 2
processo: 53, tentativas: 5, sucesso: 0
processo: 661, tentativas: 5, sucesso: 2
processo: 356, tentativas: 6, sucesso: 3
processo: 311, tentativas: 4, sucesso: 0
processo: 968, tentativas: 3, sucesso: 1
processo: 557, tentativas: 11, sucesso: 3
processo: 313, tentativas: 11, sucesso: 3
processo: 602, tentativas: 2, sucesso: 0
processo: 238, tentativas: 3, sucesso: 1
processo: 575, tentativas: 10, sucesso: 1
processo: 513, tentativas: 5, sucesso: 0
processo: 941, tentativas: 5, sucesso: 0
processo: 101, tentativas: 6, sucesso: 0
processo: 572, tentativas: 4, sucesso: 0
processo: 317, tentativas: 3, sucesso: 1
processo: 47, tentativas: 2, sucesso: 0
processo: 297, tentativas: 10, sucesso: 4
processo: 419, tentativas: 1, sucesso: 0
processo: 103, tentativas: 2, sucesso: 0
processo: 694, tentativas: 9, sucesso: 0
processo: 105, tentativas: 1, sucesso: 0
processo: 794, tentativas: 7, sucesso: 6
processo: 363, tentativas: 4, sucesso: 1
processo: 850, tentativas: 1, sucesso: 0
processo: 899, tentativas: 2, sucesso: 0
processo: 689, tentativas: 9, sucesso: 3
processo: 115, tentativas: 7, sucesso: 0
processo: 116, tentativas: 4, sucesso: 3
processo: 67, tentativas: 5, sucesso: 0
processo: 151, tentativas: 1, sucesso: 0
processo: 322, tentativas: 5, sucesso: 2
processo: 864, tentativas: 11, sucesso: 2
processo: 658, tentativas: 3, sucesso: 0
processo: 275, tentativas: 4, sucesso: 2
processo: 394, tentativas: 2, sucesso: 1
processo: 995, tentativas: 1, sucesso: 0
processo: 682, tentativas: 2, sucesso: 1
processo: 947, tentativas: 13, sucesso: 1
processo: 829, tentativas: 1, sucesso: 0
processo: 855, tentativas: 3, sucesso: 0
processo: 628, tentativas: 1, sucesso: 0
processo: 715, tentativas: 8, sucesso: 2
processo: 27, tentativas: 17, sucesso: 0
processo: 543, tentativas: 10, sucesso: 1
processo: 68, tentativas: 1, sucesso: 0
processo: 193, tentativas: 3, sucesso: 2
processo: 873, tentativas: 3, sucesso: 2
processo: 532, tentativas: 3, sucesso: 1
processo: 377, tentativas: 9, sucesso: 1
processo: 552, tentativas: 2, sucesso: 0
processo: 969, tentativas: 1, sucesso: 0
processo: 54, tentativas: 2, sucesso: 0
processo: 623, tentativas: 7, sucesso: 2
processo: 462, tentativas: 14, sucesso: 0
processo: 221, tentativas: 7, sucesso: 2
processo: 741, tentativas: 3, sucesso: 0
processo: 940, tentativas: 8, sucesso: 0
processo: 818, tentativas: 10, sucesso: 1
processo: 778, tentativas: 1, sucesso: 0
processo: 636, tentativas: 7, sucesso: 1
processo: 264, tentativas: 6, sucesso: 1
processo: 301, tentativas: 2, sucesso: 0
processo: 731, tentativas: 2, sucesso: 1
processo: 289, tentativas: 11, sucesso: 0
processo: 159, tentativas: 1, sucesso: 0
processo: 627, tentativas: 2, sucesso: 1
processo: 348, tentativas: 1, sucesso: 0
processo: 528, tentativas: 7, sucesso: 1
processo: 726, tentativas: 4, sucesso: 0
processo: 86, tentativas: 2, sucesso: 0
processo: 783, tentativas: 2, sucesso: 0
processo: 545, tentativas: 6, sucesso: 3
processo: 800, tentativas: 7, sucesso: 3
processo: 641, tentativas: 4, sucesso: 1
processo: 584, tentativas: 3, sucesso: 1
processo: 626, tentativas: 5, sucesso: 3
processo: 643, tentativas: 10, sucesso: 0
processo: 926, tentativas: 4, sucesso: 0
processo: 33, tentativas: 4, sucesso: 0
processo: 233, tentativas: 6, sucesso: 0
processo: 38, tentativas: 2, sucesso: 0
processo: 595, tentativas: 6, sucesso: 0
processo: 364, tentativas: 1, sucesso: 0
processo: 950, tentativas: 4, sucesso: 0
processo: 558, tentativas: 7, sucesso: 1
processo: 127, tentativas: 3, sucesso: 0
processo: 982, tentativas: 18, sucesso: 9
processo: 856, tentativas: 1, sucesso: 0
processo: 768, tentativas: 8, sucesso: 0
processo: 375, tentativas: 5, sucesso: 1
processo: 475, tentativas: 6, sucesso: 3
processo: 198, tentativas: 5, sucesso: 1
processo: 131, tentativas: 3, sucesso: 1
processo: 191, tentativas: 5, sucesso: 0
processo: 189, tentativas: 19, sucesso: 3
processo: 218, tentativas: 1, sucesso: 0
processo: 411, tentativas: 5, sucesso: 0
processo: 620, tentativas: 5, sucesso: 0
processo: 291, tentativas: 4, sucesso: 1
processo: 630, tentativas: 8, sucesso: 4
processo: 107, tentativas: 6, sucesso: 0
processo: 79, tentativas: 10, sucesso: 0
processo: 946, tentativas: 2, sucesso: 1
processo: 867, tentativas: 3, sucesso: 0
processo: 618, tentativas: 5, sucesso: 0
processo: 458, tentativas: 11, sucesso: 0
processo: 409, tentativas: 10, sucesso: 2
processo: 757, tentativas: 3, sucesso: 1
processo: 466, tentativas: 4, sucesso: 1
processo: 717, tentativas: 5, sucesso: 0
processo: 916, tentativas: 3, sucesso: 1
processo: 990, tentativas: 6, sucesso: 0
processo: 992, tentativas: 6, sucesso: 1
processo: 345, tentativas: 1, sucesso: 0
processo: 153, tentativas: 7, sucesso: 0
processo: 89, tentativas: 1, sucesso: 0
processo: 617, tentativas: 6, sucesso: 1
processo: 770, tentativas: 13, sucesso: 1
processo: 564, tentativas: 3, sucesso: 2
processo: 822, tentativas: 3, sucesso: 0
processo: 78, tentativas: 15, sucesso: 1
processo: 516, tentativas: 5, sucesso: 2
processo: 183, tentativas: 2, sucesso: 0
processo: 71, tentativas: 6, sucesso: 0
processo: 832, tentativas: 10, sucesso: 3
processo: 306, tentativas: 5, sucesso: 1
processo: 179, tentativas: 4, sucesso: 1
processo: 72, tentativas: 1, sucesso: 0
processo: 181, tentativas: 2, sucesso: 1
processo: 893, tentativas: 4, sucesso: 0
processo: 371, tentativas: 4, sucesso: 3
processo: 28, tentativas: 2, sucesso: 0
processo: 355, tentativas: 7, sucesso: 1
processo: 65, tentativas: 3, sucesso: 0
processo: 76, tentativas: 4, sucesso: 2
processo: 249, tentativas: 3, sucesso: 1
processo: 676, tentativas: 9, sucesso: 4
processo: 04, tentativas: 9, sucesso: 0
processo: 922, tentativas: 9, sucesso: 0
processo: 396, tentativas: 8, sucesso: 0
processo: 764, tentativas: 3, sucesso: 0
processo: 724, tentativas: 2, sucesso: 0
processo: 977, tentativas: 4, sucesso: 1
processo: 919, tentativas: 9, sucesso: 0
processo: 175, tentativas: 6, sucesso: 0
processo: 40, tentativas: 3, sucesso: 0
processo: 921, tentativas: 2, sucesso: 1
processo: 14, tentativas: 1, sucesso: 0
