processo: 737, tentativas: 14, sucesso: 0
processo: 81, tentativas: 2, sucesso: 1
processo: 974, tentativas: 2, sucesso: 0
processo: 359, tentativas: 1, sucesso: 0
processo: 264, tentativas: 2, sucesso: 1
processo: 196, tentativas: 13, sucesso: 0
processo: 87, tentativas: 3, sucesso: 0
processo: 983, tentativas: 4, sucesso: 0
processo: 626, tentativas: 2, sucesso: 1
processo: 109, tentativas: 1, sucesso: 0
processo: 387, tentativas: 2, sucesso: 0
processo: 49, tentativas: 9, sucesso: 3
processo: 542, tentativas: 7, sucesso: 2
processo: 207, tentativas: 6, sucesso: 2
processo: 501, tentativas: 15, sucesso: 0
processo: 827, tentativas: 9, sucesso: 4
processo: 579, tentativas: 8, sucesso: 1
processo: 991, tentativas: 15, sucesso: 0
processo: 314, tentativas: 3, sucesso: 1
processo: 733, tentativas: 1, sucesso: 0
processo: 857, tentativas: 6, sucesso: 1
processo: 856, tentativas: 2, sucesso: 0
processo: 578, tentativas: 6, sucesso: 0
processo: 313, tentativas: 9, sucesso: 1
processo: 144, tentativas: 5, sucesso: 1
processo: 110, tentativas: 5, sucesso: 1
processo: 305, tentativas: 10, sucesso: 3
processo: 24, tentativas: 18, sucesso: 1
processo: 04, tentativas: 4, sucesso: 1
processo: 942, tentativas: 9, sucesso: 0
processo: 544, tentativas: 1, sucesso: 0
processo: 730, tentativas: 17, sucesso: 0
processo: 779, tentativas: 23, sucesso: 2
processo: 338, tentativas: 2, sucesso: 1
processo: 622, tentativas: 6, sucesso: 3
processo: 251, tentativas: 15, sucesso: 3
processo: 133, tentativas: 1, sucesso: 0
processo: 582, tentativas: 3, sucesso: 1
processo: 200, tentativas: 16, sucesso: 1
processo: 877, tentativas: 12, sucesso: 2
processo: 181, tentativas: 13, sucesso: 0
processo: 848, tentativas: 5, sucesso: 0
processo: 106, tentativas: 3, sucesso: 1
processo: 932, tentativas: 5, sucesso: 3
processo: 918, tentativas: 4, sucesso: 1
processo: 257, tentativas: 22, sucesso: 1
processo: 58, tentativas: 4, sucesso: 3
processo: 46, tentativas: 7, sucesso: 0
processo: 952, tentativas: 6, sucesso: 3
processo: 105, tentativas: 4, sucesso: 1
processo: 458, tentativas: 8, sucesso: 2
processo: 927, tentativas: 8, sucesso: 0
processo: 726, tentativas: 1, sucesso: 0
processo: 783, tentativas: 9, sucesso: 2
processo: 717, tentativas: 2, sucesso: 0
processo: 639, tentativas: 1, sucesso: 0
processo: 802, tentativas: 15, sucesso: 0
processo: 896, tentativas: 1, sucesso: 0
processo: 331, tentativas: 13, sucesso: 1
processo: 61, tentativas: 15, sucesso: 1
processo: 759, tentativas: 1, sucesso: 0
processo: 680, tentativas: 16, sucesso: 1
processo: 325, tentativas: 5, sucesso: 1
processo: 36, tentativas: 26, sucesso: 1
processo: 261, tentativas: 3, sucesso: 1
processo: 566, tentativas: 14, sucesso: 0
processo: 956, tentativas: 4, sucesso: 0
processo: 365, tentativas: 2, sucesso: 1
processo: 996, tentativas: 17, sucesso: 2
processo: 384, tentativas: 14, sucesso: 1
processo: 966, tentativas: 9, sucesso: 1
processo: 94, tentativas: 6, sucesso: 1
processo: 621, tentativas: 5, sucesso: 0
processo: 143, tentativas: 7, sucesso: 1
processo: 541, tentativas: 2, sucesso: 1
processo: 658, tentativas: 3, sucesso: 1
processo: 108, tentativas: 9, sucesso: 0
processo: 256, tentativas: 11, sucesso: 3
processo: 763, tentativas: 1, sucesso: 0
processo: 112, tentativas: 7, sucesso: 1
processo: 340, tentativas: 1, sucesso: 0
processo: 969, tentativas: 14, sucesso: 4
processo: 910, tentativas: 11, sucesso: 1
processo: 972, tentativas: 20, sucesso: 1
processo: 385, tentativas: 11, sucesso: 0
processo: 101, tentativas: 8, sucesso: 2
processo: 881, tentativas: 6, sucesso: 0
processo: 693, tentativas: 3, sucesso: 0
processo: 908, tentativas: 2, sucesso: 1
processo: 723, tentativas: 10, sucesso: 2
processo: 984, tentativas: 13, sucesso: 0
processo: 703, tentativas: 2, sucesso: 0
processo: 568, tentativas: 5, sucesso: 3
processo: 254, tentativas: 4, sucesso: 3
processo: 99, tentativas: 2, sucesso: 0
processo: 861, tentativas: 18, sucesso: 1
processo: 466, tentativas: 3, sucesso: 0
processo: 632, tentativas: 3, sucesso: 1
processo: 846, tentativas: 10, sucesso: 2
processo: 539, tentativas: 1, sucesso: 0
processo: 616, tentativas: 1, sucesso: 0
processo: 548, tentativas: 13, sucesso: 2
processo: 352, tentativas: 3, sucesso: 0
processo: 177, tentativas: 16, sucesso: 3
processo: 748, tentativas: 9, sucesso: 1
processo: 483, tentativas: 18, sucesso: 1
processo: 977, tentativas: 2, sucesso: 0
processo: 193, tentativas: 4, sucesso: 1
processo: 803, tentativas: 10, sucesso: 1
processo: 93, tentativas: 1, sucesso: 0
processo: 421, tentativas: 5, sucesso: 0
processo: 628, tentativas: 11, sucesso: 0
processo: 07, tentativas: 1, sucesso: 0
processo: 874, tentativas: 5, sucesso: 2
processo: 409, tentativas: 28, sucesso: 0
processo: 801, tentativas: 9, sucesso: 1
processo: 810, tentativas: 1, sucesso: 0
processo: 48, tentativas: 6, sucesso: 0
processo: 38, tentativas: 1, sucesso: 0
processo: 981, tentativas: 13, sucesso: 0
processo: 883, tentativas: 19, sucesso: 0
processo: 496, tentativas: 2, sucesso: 1
processo: 65, tentativas: 5, sucesso: 3
processo: 270, tentativas: 9, sucesso: 2
processo: 792, tentativas: 1, sucesso: 0
processo: 610, tentativas: 18, sucesso: 0
processo: 425, tentativas: 6, sucesso: 3
processo: 837, tentativas: 4, sucesso: 0
processo: 25, tentativas: 15, sucesso: 0
processo: 577, tentativas: 12, sucesso: 1
processo: 554, tentativas: 4, sucesso: 0
processo: 712, tentativas: 2, sucesso: 1
processo: 242, tentativas: 1, sucesso: 0
processo: 893, tentativas: 6, sucesso: 2
processo: 408, tentativas: 6, sucesso: 1
processo: 326, tentativas: 14, sucesso: 0
processo: 825, tentativas: 10, sucesso: 0
processo: 328, tentativas: 7, sucesso: 0
processo: 282, tentativas: 11, sucesso: 2
processo: 858, tentativas: 9, sucesso: 3
processo: 360, tentativas: 13, sucesso: 2
processo: 594, tentativas: 17, sucesso: 1
processo: 128, tentativas: 7, sucesso: 0
processo: 841, tentativas: 14, sucesso: 0
processo: 558, tentativas: 4, sucesso: 0
processo: 750, tentativas: 7, sucesso: 0
processo: 348, tentativas: 4, sucesso: 0
processo: 518, tentativas: 5, sucesso: 4
processo: 999, tentativas: 2, sucesso: 1
processo: 525, tentativas: 10, sucesso: 0
processo: 06, tentativas: 6, sucesso: 1
processo: 698, tentativas: 2, sucesso: 0
processo: 235, tentativas: 32, sucesso: 3
processo: 876, tentativas: 47, sucesso: 3
processo: 499, tentativas: 12, sucesso: 0
processo: 652, tentativas: 5, sucesso: 0
processo: 888, tentativas: 18, sucesso: 0
processo: 213, tentativas: 3, sucesso: 2
processo: 211, tentativas: 6, sucesso: 0
processo: 766, tentativas: 9, sucesso: 2
processo: 263, tentativas: 3, sucesso: 0
processo: 747, tentativas: 6, sucesso: 1
processo: 691, tentativas: 1, sucesso: 0
processo: 221, tentativas: 13, sucesso: 0
processo: 416, tentativas: 4, sucesso: 0
processo: 182, tentativas: 5, sucesso: 0
processo: 381, tentativas: 3, sucesso: 0
processo: 173, tentativas: 11, sucesso: 0
processo: 92, tentativas: 6, sucesso: 1
processo: 345, tentativas: 1, sucesso: 0
processo: 422, tentativas: 12, sucesso: 1
processo: 821, tentativas: 10, sucesso: 1
processo: 121, tentativas: 15, sucesso: 0
processo: 965, tentativas: 21, sucesso: 1
processo: 934, tentativas: 3, sucesso: 0
processo: 79, tentativas: 6, sucesso: 1
processo: 855, tentativas: 5, sucesso: 0
processo: 986, tentativas: 15, sucesso: 0
processo: 310, tentativas: 36, sucesso: 1
processo: 146, tentativas: 9, sucesso: 0
processo: 503, tentativas: 1, sucesso: 0
processo: 725, tentativas: 5, sucesso: 0
processo: 66, tentativas: 9, sucesso: 1
processo: 456, tentativas: 5, sucesso: 0
processo: 699, tentativas: 4, sucesso: 2
processo: 356, tentativas: 2, sucesso: 0
processo: 118, tentativas: 5, sucesso: 0
processo: 76, tentativas: 7, sucesso: 0
processo: 08, tentativas: 14, sucesso: 1
processo: 880, tentativas: 11, sucesso: 0
processo: 995, tentativas: 4, sucesso: 0
processo: 828, tentativas: 1, sucesso: 0
processo: 798, tentativas: 4, sucesso: 0
processo: 564, tentativas: 7, sucesso: 1
processo: 259, tentativas: 5, sucesso: 2
processo: 655, tentativas: 3, sucesso: 1
processo: 764, tentativas: 12, sucesso: 0
processo: 56, tentativas: 18, sucesso: 1
processo: 892, tentativas: 9, sucesso: 2
processo: 920, tentativas: 4, sucesso: 1
processo: 330, tentativas: 8, sucesso: 2
processo: 120, tentativas: 5, sucesso: 2
processo: 668, tentativas: 9, sucesso: 0
processo: 596, tentativas: 1, sucesso: 0
processo: 611, tentativas: 3, sucesso: 2
processo: 782, tentativas: 7, sucesso: 0
processo: 583, tentativas: 11, sucesso: 1
processo: 992, tentativas: 17, sucesso: 0
processo: 576, tentativas: 3, sucesso: 0
processo: 00, tentativas: 9, sucesso: 2
processo: 383, tentativas: 10, sucesso: 0
processo: 291, tentativas: 6, sucesso: 1
processo: 445, tentativas: 1, sucesso: 0
processo: 375, tentativas: 3, sucesso: 0
processo: 875, tentativas: 4, sucesso: 3
processo: 315, tentativas: 2, sucesso: 0
processo: 619, tentativas: 9, sucesso: 1
processo: 399, tentativas: 17, sucesso: 1
processo: 102, tentativas: 1, sucesso: 0
processo: 517, tentativas: 15, sucesso: 1
processo: 930, tentativas: 6, sucesso: 1
processo: 677, tentativas: 5, sucesso: 0
processo: 608, tentativas: 18, sucesso: 2
processo: 870, tentativas: 5, sucesso: 1
processo: 362, tentativas: 1, sucesso: 0
processo: 285, tentativas: 10, sucesso: 0
processo: 349, tentativas: 12, sucesso: 2
processo: 316, tentativas: 6, sucesso: 1
processo: 556, tentativas: 11, sucesso: 2
processo: 151, tentativas: 2, sucesso: 0
processo: 597, tentativas: 12, sucesso: 0
processo: 185, tentativas: 1, sucesso: 0
processo: 317, tentativas: 13, sucesso: 1
processo: 178, tentativas: 5, sucesso: 3
processo: 434, tentativas: 11, sucesso: 1
processo: 831, tentativas: 5, sucesso: 0
processo: 419, tentativas: 6, sucesso: 0
processo: 435, tentativas: 10, sucesso: 2
processo: 769, tentativas: 2, sucesso: 1
processo: 290, tentativas: 16, sucesso: 0
processo: 580, tentativas: 4, sucesso: 2
processo: 729, tentativas: 4, sucesso: 0
processo: 491, tentativas: 21, sucesso: 2
processo: 864, tentativas: 4, sucesso: 1
processo: 873, tentativas: 4, sucesso: 1
processo: 493, tentativas: 2, sucesso: 1
processo: 433, tentativas: 13, sucesso: 2
processo: 720, tentativas: 3, sucesso: 2
processo: 653, tentativas: 10, sucesso: 1
processo: 676, tentativas: 8, sucesso: 2
processo: 103, tentativas: 12, sucesso: 1
processo: 226, tentativas: 2, sucesso: 0
processo: 97, tentativas: 6, sucesso: 2
processo: 436, tentativas: 5, sucesso: 1
processo: 939, tentativas: 20, sucesso: 3
processo: 231, tentativas: 2, sucesso: 1
processo: 244, tentativas: 27, sucesso: 3
processo: 171, tentativas: 11, sucesso: 1
processo: 706, tentativas: 1, sucesso: 0
processo: 284, tentativas: 7, sucesso: 0
processo: 528, tentativas: 1, sucesso: 0
processo: 807, tentativas: 10, sucesso: 2
processo: 217, tentativas: 2, sucesso: 0
processo: 635, tentativas: 3, sucesso: 1
processo: 470, tentativas: 5, sucesso: 2
processo: 86, tentativas: 14, sucesso: 0
processo: 536, tentativas: 3, sucesso: 2
processo: 727, tentativas: 1, sucesso: 0
processo: 667, tentativas: 35, sucesso: 2
processo: 174, tentativas: 4, sucesso: 1
processo: 815, tentativas: 11, sucesso: 1
processo: 95, tentativas: 10, sucesso: 0
processo: 311, tentativas: 15, sucesso: 0
processo: 96, tentativas: 33, sucesso: 0
processo: 589, tentativas: 1, sucesso: 0
processo: 889, tentativas: 3, sucesso: 1
processo: 606, tentativas: 15, sucesso: 1
processo: 113, tentativas: 2, sucesso: 0
processo: 967, tentativas: 15, sucesso: 1
processo: 923, tentativas: 27, sucesso: 1
processo: 159, tentativas: 13, sucesso: 0
processo: 829, tentativas: 1, sucesso: 0
processo: 296, tentativas: 11, sucesso: 3
processo: 286, tentativas: 6, sucesso: 0
processo: 863, tentativas: 13, sucesso: 0
processo: 241, tentativas: 2, sucesso: 0
processo: 309, tentativas: 20, sucesso: 1
processo: 507, tentativas: 10, sucesso: 0
processo: 198, tentativas: 2, sucesso: 1
processo: 50, tentativas: 6, sucesso: 0
processo: 114, tentativas: 5, sucesso: 0
processo: 127, tentativas: 28, sucesso: 0
processo: 975, tentativas: 4, sucesso: 0
processo: 519, tentativas: 8, sucesso: 1
processo: 298, tentativas: 2, sucesso: 0
processo: 520, tentativas: 6, sucesso: 1
processo: 320, tentativas: 7, sucesso: 0
processo: 523, tentativas: 3, sucesso: 0
processo: 498, tentativas: 10, sucesso: 1
processo: 302, tentativas: 17, sucesso: 1
processo: 280, tentativas: 8, sucesso: 1
processo: 515, tentativas: 13, sucesso: 3
processo: 953, tentativas: 7, sucesso: 1
processo: 728, tentativas: 3, sucesso: 2
processo: 183, tentativas: 1, sucesso: 0
processo: 697, tentativas: 10, sucesso: 2
processo: 674, tentativas: 16, sucesso: 0
processo: 879, tentativas: 5, sucesso: 3
processo: 42, tentativas: 9, sucesso: 0
processo: 897, tentativas: 7, sucesso: 0
processo: 947, tentativas: 9, sucesso: 2
processo: 832, tentativas: 4, sucesso: 0
processo: 752, tentativas: 6, sucesso: 1
processo: 19, tentativas: 5, sucesso: 1
processo: 203, tentativas: 8, sucesso: 0
processo: 446, tentativas: 3, sucesso: 0
processo: 915, tentativas: 16, sucesso: 2
processo: 778, tentativas: 2, sucesso: 0
processo: 471, tentativas: 4, sucesso: 0
processo: 641, tentativas: 5, sucesso: 3
processo: 509, tentativas: 9, sucesso: 1
processo: 884, tentativas: 34, sucesso: 1
processo: 209, tentativas: 6, sucesso: 2
processo: 01, tentativas: 4, sucesso: 1
processo: 41, tentativas: 28, sucesso: 1
processo: 476, tentativas: 5, sucesso: 1
processo: 268, tentativas: 18, sucesso: 1
processo: 513, tentativas: 7, sucesso: 2
processo: 234, tentativas: 8, sucesso: 0
processo: 757, tentativas: 3, sucesso: 0
processo: 504, tentativas: 7, sucesso: 1
processo: 945, tentativas: 6, sucesso: 1
processo: 898, tentativas: 7, sucesso: 2
processo: 71, tentativas: 5, sucesso: 0
processo: 27, tentativas: 15, sucesso: 2
processo: 247, tentativas: 8, sucesso: 1
processo: 214, tentativas: 8, sucesso: 2
processo: 465, tentativas: 8, sucesso: 3
processo: 546, tentativas: 4, sucesso: 0
processo: 152, tentativas: 5, sucesso: 0
processo: 477, tentativas: 5, sucesso: 1
processo: 72, tentativas: 4, sucesso: 1
processo: 672, tentativas: 11, sucesso: 3
processo: 847, tentativas: 13, sucesso: 0
processo: 333, tentativas: 5, sucesso: 0
processo: 451, tentativas: 9, sucesso: 3
processo: 756, tentativas: 8, sucesso: 1
processo: 623, tentativas: 21, sucesso: 0
processo: 937, tentativas: 10, sucesso: 2
processo: 814, tentativas: 6, sucesso: 3
processo: 238, tentativas: 3, sucesso: 0
processo: 412, tentativas: 7, sucesso: 1
processo: 279, tentativas: 5, sucesso: 3
processo: 32, tentativas: 10, sucesso: 0
processo: 820, tentativas: 7, sucesso: 0
processo: 107, tentativas: 3, sucesso: 2
processo: 646, tentativas: 3, sucesso: 1
processo: 272, tentativas: 7, sucesso: 0
processo: 165, tentativas: 3, sucesso: 1
processo: 547, tentativas: 6, sucesso: 1
processo: 392, tentativas: 4, sucesso: 1
processo: 989, tentativas: 7, sucesso: 3
processo: 74, tentativas: 20, sucesso: 0
processo: 239, tentativas: 5, sucesso: 2
processo: 584, tentativas: 7, sucesso: 1
processo: 962, tentativas: 9, sucesso: 2
