processo: 271, tentativas: 2, sucesso: 1
processo: 710, tentativas: 12, sucesso: 1
processo: 450, tentativas: 12, sucesso: 2
processo: 224, tentativas: 6, sucesso: 1
processo: 839, tentativas: 8, sucesso: 1
processo: 112, tentativas: 4, sucesso: 1
processo: 662, tentativas: 6, sucesso: 1
processo: 693, tentativas: 1, sucesso: 0
processo: 899, tentativas: 10, sucesso: 5
processo: 631, tentativas: 7, sucesso: 1
processo: 56, tentativas: 8, sucesso: 0
processo: 113, tentativas: 1, sucesso: 0
processo: 322, tentativas: 15, sucesso: 3
processo: 858, tentativas: 1, sucesso: 0
processo: 535, tentativas: 6, sucesso: 0
processo: 716, tentativas: 3, sucesso: 1
processo: 669, tentativas: 12, sucesso: 1
processo: 622, tentativas: 12, sucesso: 0
processo: 794, tentativas: 5, sucesso: 0
processo: 102, tentativas: 1, sucesso: 0
processo: 17, tentativas: 5, sucesso: 1
processo: 85, tentativas: 1, sucesso: 0
processo: 762, tentativas: 7, sucesso: 2
processo: 527, tentativas: 35, sucesso: 0
processo: 702, tentativas: 8, sucesso: 0
processo: 20, tentativas: 24, sucesso: 2
processo: 959, tentativas: 9, sucesso: 1
processo: 304, tentativas: 4, sucesso: 0
processo: 137, tentativas: 6, sucesso: 2
processo: 877, tentativas: 9, sucesso: 4
processo: 95, tentativas: 14, sucesso: 0
processo: 147, tentativas: 1, sucesso: 0
processo: 324, tentativas: 3, sucesso: 1
processo: 258, tentativas: 3, sucesso: 1
processo: 410, tentativas: 4, sucesso: 0
processo: 546, tentativas: 10, sucesso: 2
processo: 110, tentativas: 3, sucesso: 0
processo: 07, tentativas: 2, sucesso: 0
processo: 50, tentativas: 6, sucesso: 0
processo: 55, tentativas: 8, sucesso: 1
processo: 570, tentativas: 2, sucesso: 1
processo: 242, tentativas: 5, sucesso: 1
processo: 155, tentativas: 3, sucesso: 2
processo: 173, tentativas: 3, sucesso: 2
processo: 955, tentativas: 2, sucesso: 1
processo: 918, tentativas: 3, sucesso: 1
processo: 625, tentativas: 3, sucesso: 1
processo: 330, tentativas: 6, sucesso: 0
processo: 556, tentativas: 1, sucesso: 0
processo: 192, tentativas: 3, sucesso: 0
processo: 53, tentativas: 12, sucesso: 0
processo: 748, tentativas: 2, sucesso: 0
processo: 561, tentativas: 4, sucesso: 0
processo: 934, tentativas: 1, sucesso: 0
processo: 334, tentativas: 5, sucesso: 2
processo: 165, tentativas: 5, sucesso: 2
processo: 891, tentativas: 17, sucesso: 2
processo: 370, tentativas: 10, sucesso: 0
processo: 624, tentativas: 3, sucesso: 0
processo: 04, tentativas: 2, sucesso: 0
processo: 443, tentativas: 9, sucesso: 1
processo: 917, tentativas: 7, sucesso: 2
processo: 650, tentativas: 1, sucesso: 0
processo: 905, tentativas: 2, sucesso: 0
processo: 317, tentativas: 7, sucesso: 3
processo: 369, tentativas: 8, sucesso: 0
processo: 188, tentativas: 4, sucesso: 0
processo: 234, tentativas: 21, sucesso: 3
processo: 830, tentativas: 1, sucesso: 0
processo: 332, tentativas: 2, sucesso: 0
processo: 346, tentativas: 6, sucesso: 0
processo: 452, tentativas: 13, sucesso: 0
processo: 311, tentativas: 3, sucesso: 1
processo: 968, tentativas: 11, sucesso: 1
processo: 635, tentativas: 14, sucesso: 1
processo: 57, tentativas: 9, sucesso: 2
processo: 875, tentativas: 7, sucesso: 1
processo: 601, tentativas: 6, sucesso: 0
processo: 315, tentativas: 9, sucesso: 0
processo: 581, tentativas: 5, sucesso: 1
processo: 167, tentativas: 1, sucesso: 0
processo: 638, tentativas: 20, sucesso: 0
processo: 162, tentativas: 26, sucesso: 4
processo: 42, tentativas: 7, sucesso: 3
processo: 898, tentativas: 4, sucesso: 1
processo: 752, tentativas: 5, sucesso: 1
processo: 678, tentativas: 1, sucesso: 0
processo: 466, tentativas: 6, sucesso: 3
processo: 358, tentativas: 6, sucesso: 3
processo: 364, tentativas: 2, sucesso: 0
processo: 391, tentativas: 3, sucesso: 1
processo: 984, tentativas: 23, sucesso: 0
processo: 869, tentativas: 3, sucesso: 2
processo: 863, tentativas: 7, sucesso: 2
processo: 449, tentativas: 8, sucesso: 1
processo: 154, tentativas: 17, sucesso: 1
processo: 272, tentativas: 22, sucesso: 1
processo: 91, tentativas: 18, sucesso: 0
processo: 621, tentativas: 4, sucesso: 0
processo: 991, tentativas: 1, sucesso: 0
processo: 906, tentativas: 2, sucesso: 0
processo: 298, tentativas: 16, sucesso: 0
processo: 333, tentativas: 2, sucesso: 1
processo: 615, tentativas: 13, sucesso: 2
processo: 823, tentativas: 1, sucesso: 0
processo: 998, tentativas: 13, sucesso: 3
processo: 26, tentativas: 3, sucesso: 2
processo: 109, tentativas: 7, sucesso: 0
processo: 763, tentativas: 5, sucesso: 0
processo: 241, tentativas: 2, sucesso: 0
processo: 536, tentativas: 4, sucesso: 2
processo: 802, tentativas: 20, sucesso: 1
processo: 325, tentativas: 15, sucesso: 1
processo: 124, tentativas: 11, sucesso: 0
processo: 974, tentativas: 24, sucesso: 0
processo: 236, tentativas: 3, sucesso: 1
processo: 976, tentativas: 10, sucesso: 2
processo: 381, tentativas: 17, sucesso: 2
processo: 415, tentativas: 10, sucesso: 0
processo: 749, tentativas: 11, sucesso: 2
processo: 157, tentativas: 2, sucesso: 0
processo: 928, tentativas: 11, sucesso: 3
processo: 289, tentativas: 3, sucesso: 0
processo: 886, tentativas: 3, sucesso: 0
processo: 359, tentativas: 4, sucesso: 0
processo: 821, tentativas: 10, sucesso: 1
processo: 442, tentativas: 6, sucesso: 3
processo: 98, tentativas: 4, sucesso: 1
processo: 944, tentativas: 10, sucesso: 4
processo: 208, tentativas: 11, sucesso: 1
processo: 297, tentativas: 20, sucesso: 0
processo: 951, tentativas: 3, sucesso: 2
processo: 496, tentativas: 18, sucesso: 1
processo: 604, tentativas: 13, sucesso: 0
processo: 380, tentativas: 3, sucesso: 1
processo: 791, tentativas: 27, sucesso: 2
processo: 766, tentativas: 10, sucesso: 0
processo: 65, tentativas: 6, sucesso: 3
processo: 735, tentativas: 18, sucesso: 0
processo: 969, tentativas: 7, sucesso: 0
processo: 965, tentativas: 23, sucesso: 0
processo: 658, tentativas: 5, sucesso: 2
processo: 96, tentativas: 8, sucesso: 1
processo: 759, tentativas: 19, sucesso: 0
processo: 437, tentativas: 7, sucesso: 3
processo: 927, tentativas: 6, sucesso: 3
processo: 703, tentativas: 11, sucesso: 0
processo: 530, tentativas: 15, sucesso: 1
processo: 323, tentativas: 2, sucesso: 0
processo: 159, tentativas: 4, sucesso: 1
processo: 853, tentativas: 1, sucesso: 0
processo: 15, tentativas: 3, sucesso: 0
processo: 671, tentativas: 11, sucesso: 3
processo: 471, tentativas: 16, sucesso: 2
processo: 916, tentativas: 7, sucesso: 0
processo: 277, tentativas: 22, sucesso: 3
processo: 936, tentativas: 1, sucesso: 0
processo: 40, tentativas: 7, sucesso: 3
processo: 838, tentativas: 3, sucesso: 1
processo: 386, tentativas: 11, sucesso: 4
processo: 285, tentativas: 16, sucesso: 1
processo: 949, tentativas: 19, sucesso: 1
processo: 862, tentativas: 9, sucesso: 0
processo: 981, tentativas: 3, sucesso: 2
processo: 694, tentativas: 5, sucesso: 3
processo: 571, tentativas: 15, sucesso: 1
processo: 280, tentativas: 2, sucesso: 0
processo: 558, tentativas: 16, sucesso: 5
processo: 54, tentativas: 4, sucesso: 0
processo: 119, tentativas: 24, sucesso: 1
processo: 349, tentativas: 6, sucesso: 0
processo: 770, tentativas: 1, sucesso: 0
processo: 326, tentativas: 4, sucesso: 2
processo: 365, tentativas: 5, sucesso: 3
processo: 351, tentativas: 14, sucesso: 3
processo: 975, tentativas: 14, sucesso: 0
processo: 141, tentativas: 8, sucesso: 1
processo: 887, tentativas: 8, sucesso: 3
processo: 505, tentativas: 10, sucesso: 0
processo: 884, tentativas: 8, sucesso: 1
processo: 216, tentativas: 7, sucesso: 0
processo: 963, tentativas: 1, sucesso: 0
processo: 903, tentativas: 3, sucesso: 1
processo: 746, tentativas: 6, sucesso: 3
processo: 46, tentativas: 8, sucesso: 0
processo: 577, tentativas: 5, sucesso: 2
processo: 458, tentativas: 5, sucesso: 1
processo: 888, tentativas: 3, sucesso: 1
processo: 220, tentativas: 4, sucesso: 1
processo: 942, tentativas: 7, sucesso: 1
processo: 814, tentativas: 20, sucesso: 0
processo: 742, tentativas: 4, sucesso: 0
processo: 552, tentativas: 19, sucesso: 3
processo: 608, tentativas: 5, sucesso: 0
processo: 393, tentativas: 6, sucesso: 2
processo: 551, tentativas: 4, sucesso: 1
processo: 150, tentativas: 8, sucesso: 0
processo: 923, tentativas: 10, sucesso: 1
processo: 989, tentativas: 12, sucesso: 1
processo: 897, tentativas: 1, sucesso: 0
processo: 382, tentativas: 2, sucesso: 0
processo: 300, tentativas: 3, sucesso: 1
processo: 291, tentativas: 19, sucesso: 0
processo: 796, tentativas: 4, sucesso: 2
processo: 919, tentativas: 1, sucesso: 0
processo: 808, tentativas: 6, sucesso: 2
processo: 661, tentativas: 2, sucesso: 0
processo: 395, tentativas: 6, sucesso: 1
processo: 568, tentativas: 2, sucesso: 1
processo: 681, tentativas: 8, sucesso: 0
processo: 596, tentativas: 17, sucesso: 3
processo: 287, tentativas: 8, sucesso: 3
processo: 203, tentativas: 9, sucesso: 2
processo: 146, tentativas: 3, sucesso: 1
processo: 178, tentativas: 6, sucesso: 1
processo: 357, tentativas: 5, sucesso: 0
processo: 231, tentativas: 11, sucesso: 2
processo: 632, tentativas: 1, sucesso: 0
processo: 543, tentativas: 5, sucesso: 2
processo: 783, tentativas: 2, sucesso: 1
processo: 634, tentativas: 2, sucesso: 1
processo: 782, tentativas: 8, sucesso: 0
processo: 198, tentativas: 2, sucesso: 1
processo: 361, tentativas: 12, sucesso: 1
processo: 29, tentativas: 1, sucesso: 0
processo: 592, tentativas: 26, sucesso: 4
processo: 171, tentativas: 5, sucesso: 1
processo: 372, tentativas: 9, sucesso: 1
processo: 593, tentativas: 4, sucesso: 1
processo: 267, tentativas: 4, sucesso: 1
processo: 59, tentativas: 8, sucesso: 5
processo: 857, tentativas: 3, sucesso: 1
processo: 186, tentativas: 4, sucesso: 1
processo: 910, tentativas: 5, sucesso: 0
processo: 473, tentativas: 6, sucesso: 1
processo: 771, tentativas: 6, sucesso: 0
processo: 699, tentativas: 2, sucesso: 0
processo: 508, tentativas: 11, sucesso: 3
processo: 193, tentativas: 10, sucesso: 1
processo: 674, tentativas: 8, sucesso: 1
processo: 679, tentativas: 5, sucesso: 1
processo: 827, tentativas: 11, sucesso: 4
processo: 406, tentativas: 21, sucesso: 3
processo: 319, tentativas: 29, sucesso: 2
processo: 58, tentativas: 12, sucesso: 3
processo: 107, tentativas: 2, sucesso: 1
processo: 387, tentativas: 3, sucesso: 0
processo: 260, tentativas: 9, sucesso: 0
processo: 142, tentativas: 1, sucesso: 0
processo: 708, tentativas: 5, sucesso: 2
processo: 605, tentativas: 12, sucesso: 1
processo: 179, tentativas: 19, sucesso: 3
processo: 841, tentativas: 5, sucesso: 1
processo: 533, tentativas: 12, sucesso: 1
processo: 36, tentativas: 8, sucesso: 3
processo: 514, tentativas: 18, sucesso: 1
processo: 818, tentativas: 7, sucesso: 4
processo: 441, tentativas: 14, sucesso: 0
processo: 108, tentativas: 9, sucesso: 1
processo: 952, tentativas: 2, sucesso: 0
processo: 06, tentativas: 6, sucesso: 1
processo: 776, tentativas: 11, sucesso: 3
processo: 672, tentativas: 4, sucesso: 0
processo: 516, tentativas: 6, sucesso: 3
processo: 356, tentativas: 1, sucesso: 0
processo: 864, tentativas: 8, sucesso: 0
processo: 540, tentativas: 7, sucesso: 0
processo: 609, tentativas: 3, sucesso: 1
processo: 35, tentativas: 5, sucesso: 1
processo: 559, tentativas: 6, sucesso: 0
processo: 343, tentativas: 22, sucesso: 0
processo: 644, tentativas: 14, sucesso: 3
processo: 801, tentativas: 11, sucesso: 4
processo: 653, tentativas: 6, sucesso: 1
processo: 481, tentativas: 6, sucesso: 1
processo: 790, tentativas: 6, sucesso: 0
processo: 331, tentativas: 20, sucesso: 0
processo: 166, tentativas: 3, sucesso: 1
processo: 739, tentativas: 13, sucesso: 0
processo: 181, tentativas: 7, sucesso: 1
processo: 10, tentativas: 14, sucesso: 3
processo: 947, tentativas: 5, sucesso: 1
processo: 935, tentativas: 4, sucesso: 0
processo: 93, tentativas: 15, sucesso: 0
processo: 583, tentativas: 4, sucesso: 2
processo: 172, tentativas: 4, sucesso: 0
processo: 488, tentativas: 4, sucesso: 0
processo: 240, tentativas: 4, sucesso: 0
processo: 99, tentativas: 1, sucesso: 0
processo: 16, tentativas: 14, sucesso: 0
processo: 445, tentativas: 4, sucesso: 0
processo: 960, tentativas: 8, sucesso: 3
processo: 249, tentativas: 22, sucesso: 1
processo: 427, tentativas: 4, sucesso: 2
processo: 465, tentativas: 6, sucesso: 1
processo: 825, tentativas: 8, sucesso: 3
processo: 686, tentativas: 8, sucesso: 4
processo: 37, tentativas: 6, sucesso: 2
processo: 23, tentativas: 2, sucesso: 1
processo: 788, tentativas: 9, sucesso: 0
processo: 399, tentativas: 5, sucesso: 4
processo: 436, tentativas: 2, sucesso: 0
processo: 499, tentativas: 11, sucesso: 1
processo: 810, tentativas: 8, sucesso: 2
processo: 837, tentativas: 3, sucesso: 0
processo: 201, tentativas: 2, sucesso: 1
processo: 677, tentativas: 11, sucesso: 3
processo: 597, tentativas: 3, sucesso: 0
processo: 547, tentativas: 2, sucesso: 0
processo: 616, tentativas: 6, sucesso: 1
processo: 200, tentativas: 5, sucesso: 3
processo: 817, tentativas: 5, sucesso: 0
processo: 978, tentativas: 8, sucesso: 1
processo: 320, tentativas: 28, sucesso: 1
processo: 667, tentativas: 5, sucesso: 1
processo: 913, tentativas: 4, sucesso: 0
processo: 720, tentativas: 9, sucesso: 0
processo: 196, tentativas: 2, sucesso: 0
processo: 664, tentativas: 6, sucesso: 0
processo: 329, tentativas: 6, sucesso: 0
processo: 574, tentativas: 3, sucesso: 1
processo: 566, tentativas: 7, sucesso: 2
processo: 125, tentativas: 11, sucesso: 2
processo: 874, tentativas: 8, sucesso: 0
processo: 205, tentativas: 4, sucesso: 0
processo: 642, tentativas: 48, sucesso: 1
processo: 184, tentativas: 5, sucesso: 2
processo: 731, tentativas: 2, sucesso: 1
processo: 299, tentativas: 8, sucesso: 1
processo: 100, tentativas: 3, sucesso: 1
processo: 643, tentativas: 17, sucesso: 1
processo: 248, tentativas: 2, sucesso: 0
processo: 524, tentativas: 1, sucesso: 0
processo: 580, tentativas: 8, sucesso: 0
processo: 537, tentativas: 1, sucesso: 0
processo: 144, tentativas: 7, sucesso: 2
processo: 89, tentativas: 4, sucesso: 2
processo: 773, tentativas: 2, sucesso: 0
processo: 926, tentativas: 7, sucesso: 3
processo: 48, tentativas: 1, sucesso: 0
processo: 711, tentativas: 15, sucesso: 1
processo: 811, tentativas: 7, sucesso: 0
processo: 261, tentativas: 5, sucesso: 2
processo: 626, tentativas: 11, sucesso: 1
processo: 637, tentativas: 6, sucesso: 1
processo: 760, tentativas: 1, sucesso: 0
processo: 555, tentativas: 7, sucesso: 2
processo: 787, tentativas: 5, sucesso: 0
processo: 321, tentativas: 9, sucesso: 1
processo: 456, tentativas: 8, sucesso: 1
processo: 569, tentativas: 5, sucesso: 1
processo: 607, tentativas: 10, sucesso: 2
processo: 455, tentativas: 6, sucesso: 0
processo: 491, tentativas: 1, sucesso: 0
processo: 404, tentativas: 9, sucesso: 3
processo: 83, tentativas: 5, sucesso: 2
processo: 700, tentativas: 5, sucesso: 0
processo: 114, tentativas: 4, sucesso: 1
processo: 753, tentativas: 9, sucesso: 1
processo: 612, tentativas: 6, sucesso: 1
processo: 894, tentativas: 5, sucesso: 0
processo: 532, tentativas: 11, sucesso: 3
processo: 229, tentativas: 6, sucesso: 1
processo: 715, tentativas: 13, sucesso: 0
