processo: 48, tentativas: 15, sucesso: 3
processo: 718, tentativas: 5, sucesso: 0
processo: 330, tentativas: 10, sucesso: 1
processo: 131, tentativas: 6, sucesso: 2
processo: 600, tentativas: 5, sucesso: 1
processo: 757, tentativas: 9, sucesso: 3
processo: 101, tentativas: 3, sucesso: 0
processo: 583, tentativas: 10, sucesso: 2
processo: 331, tentativas: 4, sucesso: 0
processo: 363, tentativas: 3, sucesso: 1
processo: 516, tentativas: 3, sucesso: 0
processo: 260, tentativas: 13, sucesso: 1
processo: 541, tentativas: 7, sucesso: 0
processo: 759, tentativas: 4, sucesso: 1
processo: 649, tentativas: 3, sucesso: 1
processo: 742, tentativas: 1, sucesso: 0
processo: 333, tentativas: 1, sucesso: 0
processo: 852, tentativas: 5, sucesso: 1
processo: 988, tentativas: 5, sucesso: 1
processo: 144, tentativas: 5, sucesso: 3
processo: 531, tentativas: 1, sucesso: 0
processo: 824, tentativas: 5, sucesso: 2
processo: 775, tentativas: 3, sucesso: 1
processo: 170, tentativas: 4, sucesso: 1
processo: 811, tentativas: 4, sucesso: 1
processo: 395, tentativas: 1, sucesso: 0
processo: 865, tentativas: 9, sucesso: 4
processo: 125, tentativas: 1, sucesso: 0
processo: 480, tentativas: 17, sucesso: 0
processo: 664, tentativas: 13, sucesso: 0
processo: 560, tentativas: 10, sucesso: 2
processo: 490, tentativas: 13, sucesso: 0
processo: 934, tentativas: 7, sucesso: 0
processo: 707, tentativas: 13, sucesso: 0
processo: 287, tentativas: 11, sucesso: 0
processo: 635, tentativas: 6, sucesso: 1
processo: 360, tentativas: 5, sucesso: 3
processo: 510, tentativas: 9, sucesso: 0
processo: 107, tentativas: 8, sucesso: 1
processo: 927, tentativas: 2, sucesso: 1
processo: 467, tentativas: 3, sucesso: 1
processo: 27, tentativas: 3, sucesso: 2
processo: 632, tentativas: 3, sucesso: 1
processo: 166, tentativas: 7, sucesso: 1
processo: 31, tentativas: 3, sucesso: 2
processo: 186, tentativas: 8, sucesso: 0
processo: 142, tentativas: 7, sucesso: 0
processo: 692, tentativas: 4, sucesso: 2
processo: 459, tentativas: 3, sucesso: 1
processo: 77, tentativas: 4, sucesso: 1
processo: 424, tentativas: 22, sucesso: 3
processo: 631, tentativas: 15, sucesso: 3
processo: 603, tentativas: 1, sucesso: 0
processo: 35, tentativas: 1, sucesso: 0
processo: 357, tentativas: 2, sucesso: 1
processo: 849, tentativas: 3, sucesso: 0
processo: 491, tentativas: 5, sucesso: 0
processo: 311, tentativas: 5, sucesso: 0
processo: 981, tentativas: 7, sucesso: 1
processo: 361, tentativas: 2, sucesso: 0
processo: 650, tentativas: 1, sucesso: 0
processo: 468, tentativas: 4, sucesso: 2
processo: 393, tentativas: 1, sucesso: 0
processo: 608, tentativas: 8, sucesso: 1
processo: 284, tentativas: 8, sucesso: 2
processo: 153, tentativas: 15, sucesso: 2
processo: 923, tentativas: 3, sucesso: 2
processo: 918, tentativas: 16, sucesso: 3
processo: 942, tentativas: 1, sucesso: 0
processo: 559, tentativas: 4, sucesso: 0
processo: 352, tentativas: 11, sucesso: 2
processo: 597, tentativas: 9, sucesso: 1
processo: 941, tentativas: 8, sucesso: 4
processo: 520, tentativas: 6, sucesso: 2
processo: 579, tentativas: 9, sucesso: 1
processo: 885, tentativas: 4, sucesso: 2
processo: 641, tentativas: 8, sucesso: 0
processo: 53, tentativas: 10, sucesso: 0
processo: 381, tentativas: 10, sucesso: 0
processo: 955, tentativas: 8, sucesso: 0
processo: 760, tentativas: 4, sucesso: 0
processo: 931, tentativas: 4, sucesso: 1
processo: 294, tentativas: 5, sucesso: 2
processo: 226, tentativas: 11, sucesso: 1
processo: 960, tentativas: 6, sucesso: 1
processo: 921, tentativas: 4, sucesso: 0
processo: 416, tentativas: 1, sucesso: 0
processo: 673, tentativas: 4, sucesso: 1
processo: 219, tentativas: 3, sucesso: 1
processo: 251, tentativas: 1, sucesso: 0
processo: 277, tentativas: 1, sucesso: 0
processo: 896, tentativas: 18, sucesso: 0
processo: 80, tentativas: 2, sucesso: 1
processo: 873, tentativas: 7, sucesso: 1
processo: 296, tentativas: 11, sucesso: 0
processo: 346, tentativas: 3, sucesso: 1
processo: 946, tentativas: 4, sucesso: 2
processo: 680, tentativas: 4, sucesso: 2
processo: 589, tentativas: 9, sucesso: 0
processo: 741, tentativas: 4, sucesso: 0
processo: 376, tentativas: 3, sucesso: 1
processo: 231, tentativas: 1, sucesso: 0
processo: 611, tentativas: 7, sucesso: 2
processo: 478, tentativas: 8, sucesso: 2
processo: 879, tentativas: 3, sucesso: 1
processo: 639, tentativas: 2, sucesso: 0
processo: 744, tentativas: 1, sucesso: 0
processo: 929, tentativas: 3, sucesso: 2
processo: 839, tentativas: 1, sucesso: 0
processo: 575, tentativas: 7, sucesso: 1
processo: 09, tentativas: 33, sucesso: 1
processo: 540, tentativas: 10, sucesso: 3
processo: 590, tentativas: 5, sucesso: 0
processo: 441, tentativas: 1, sucesso: 0
processo: 334, tentativas: 3, sucesso: 0
processo: 799, tentativas: 5, sucesso: 3
processo: 703, tentativas: 5, sucesso: 2
processo: 469, tentativas: 3, sucesso: 0
processo: 990, tentativas: 5, sucesso: 2
processo: 594, tentativas: 7, sucesso: 4
processo: 897, tentativas: 6, sucesso: 3
processo: 443, tentativas: 3, sucesso: 0
processo: 671, tentativas: 6, sucesso: 0
processo: 481, tentativas: 5, sucesso: 1
processo: 659, tentativas: 5, sucesso: 2
processo: 913, tentativas: 13, sucesso: 2
processo: 979, tentativas: 6, sucesso: 0
processo: 91, tentativas: 3, sucesso: 1
processo: 727, tentativas: 9, sucesso: 4
processo: 318, tentativas: 5, sucesso: 1
processo: 299, tentativas: 16, sucesso: 0
processo: 485, tentativas: 1, sucesso: 0
processo: 93, tentativas: 3, sucesso: 1
processo: 391, tentativas: 7, sucesso: 1
processo: 618, tentativas: 4, sucesso: 1
processo: 563, tentativas: 8, sucesso: 0
processo: 789, tentativas: 3, sucesso: 0
processo: 359, tentativas: 12, sucesso: 2
processo: 461, tentativas: 9, sucesso: 3
processo: 637, tentativas: 4, sucesso: 2
processo: 699, tentativas: 3, sucesso: 2
processo: 553, tentativas: 5, sucesso: 1
processo: 636, tentativas: 1, sucesso: 0
processo: 139, tentativas: 5, sucesso: 1
processo: 84, tentativas: 15, sucesso: 3
processo: 948, tentativas: 2, sucesso: 1
processo: 197, tentativas: 4, sucesso: 3
processo: 173, tentativas: 2, sucesso: 0
processo: 621, tentativas: 5, sucesso: 3
processo: 991, tentativas: 1, sucesso: 0
processo: 987, tentativas: 1, sucesso: 0
processo: 862, tentativas: 16, sucesso: 4
processo: 315, tentativas: 12, sucesso: 1
processo: 149, tentativas: 8, sucesso: 5
processo: 191, tentativas: 8, sucesso: 0
processo: 629, tentativas: 10, sucesso: 3
processo: 402, tentativas: 2, sucesso: 0
processo: 997, tentativas: 1, sucesso: 0
processo: 216, tentativas: 13, sucesso: 0
processo: 739, tentativas: 2, sucesso: 1
processo: 436, tentativas: 12, sucesso: 1
processo: 388, tentativas: 11, sucesso: 2
processo: 783, tentativas: 1, sucesso: 0
processo: 798, tentativas: 2, sucesso: 1
processo: 935, tentativas: 6, sucesso: 0
processo: 640, tentativas: 4, sucesso: 0
processo: 49, tentativas: 1, sucesso: 0
processo: 288, tentativas: 5, sucesso: 0
processo: 354, tentativas: 1, sucesso: 0
processo: 322, tentativas: 8, sucesso: 1
processo: 278, tentativas: 1, sucesso: 0
processo: 570, tentativas: 10, sucesso: 2
processo: 08, tentativas: 6, sucesso: 0
processo: 905, tentativas: 5, sucesso: 4
processo: 208, tentativas: 3, sucesso: 1
processo: 51, tentativas: 6, sucesso: 1
processo: 24, tentativas: 1, sucesso: 0
processo: 681, tentativas: 5, sucesso: 0
processo: 188, tentativas: 9, sucesso: 0
processo: 380, tentativas: 3, sucesso: 0
processo: 28, tentativas: 14, sucesso: 2
processo: 193, tentativas: 2, sucesso: 1
processo: 493, tentativas: 4, sucesso: 1
processo: 123, tentativas: 1, sucesso: 0
processo: 940, tentativas: 4, sucesso: 0
processo: 30, tentativas: 4, sucesso: 1
processo: 353, tentativas: 4, sucesso: 1
processo: 273, tentativas: 7, sucesso: 0
processo: 140, tentativas: 4, sucesso: 1
processo: 419, tentativas: 4, sucesso: 0
processo: 202, tentativas: 6, sucesso: 2
processo: 103, tentativas: 1, sucesso: 0
processo: 176, tentativas: 10, sucesso: 2
processo: 266, tentativas: 6, sucesso: 0
processo: 556, tentativas: 6, sucesso: 1
processo: 37, tentativas: 5, sucesso: 2
processo: 736, tentativas: 2, sucesso: 1
processo: 700, tentativas: 10, sucesso: 0
processo: 667, tentativas: 5, sucesso: 0
processo: 627, tentativas: 13, sucesso: 1
processo: 233, tentativas: 10, sucesso: 3
processo: 851, tentativas: 2, sucesso: 1
processo: 588, tentativas: 11, sucesso: 2
processo: 542, tentativas: 5, sucesso: 1
processo: 606, tentativas: 5, sucesso: 0
processo: 539, tentativas: 1, sucesso: 0
processo: 240, tentativas: 5, sucesso: 1
processo: 00, tentativas: 19, sucesso: 2
processo: 344, tentativas: 11, sucesso: 3
processo: 769, tentativas: 5, sucesso: 3
processo: 466, tentativas: 6, sucesso: 3
processo: 157, tentativas: 8, sucesso: 0
processo: 358, tentativas: 7, sucesso: 3
processo: 169, tentativas: 3, sucesso: 0
processo: 486, tentativas: 2, sucesso: 0
processo: 420, tentativas: 5, sucesso: 3
processo: 691, tentativas: 8, sucesso: 4
processo: 199, tentativas: 4, sucesso: 1
processo: 474, tentativas: 1, sucesso: 0
processo: 227, tentativas: 7, sucesso: 1
processo: 999, tentativas: 1, sucesso: 0
processo: 313, tentativas: 1, sucesso: 0
processo: 781, tentativas: 8, sucesso: 0
processo: 494, tentativas: 4, sucesso: 2
processo: 963, tentativas: 13, sucesso: 0
processo: 390, tentativas: 7, sucesso: 0
processo: 920, tentativas: 3, sucesso: 1
processo: 796, tentativas: 2, sucesso: 0
processo: 15, tentativas: 2, sucesso: 0
processo: 158, tentativas: 8, sucesso: 2
processo: 910, tentativas: 9, sucesso: 0
processo: 685, tentativas: 11, sucesso: 3
processo: 761, tentativas: 3, sucesso: 0
processo: 613, tentativas: 3, sucesso: 1
processo: 508, tentativas: 1, sucesso: 0
processo: 327, tentativas: 1, sucesso: 0
processo: 827, tentativas: 7, sucesso: 2
processo: 412, tentativas: 6, sucesso: 2
processo: 714, tentativas: 3, sucesso: 2
processo: 527, tentativas: 7, sucesso: 2
processo: 534, tentativas: 1, sucesso: 0
processo: 898, tentativas: 9, sucesso: 1
processo: 492, tentativas: 5, sucesso: 0
processo: 368, tentativas: 1, sucesso: 0
processo: 183, tentativas: 6, sucesso: 0
processo: 957, tentativas: 13, sucesso: 2
processo: 347, tentativas: 4, sucesso: 2
processo: 882, tentativas: 2, sucesso: 1
processo: 848, tentativas: 13, sucesso: 0
processo: 536, tentativas: 6, sucesso: 3
processo: 771, tentativas: 9, sucesso: 0
processo: 668, tentativas: 3, sucesso: 2
processo: 502, tentativas: 4, sucesso: 2
processo: 555, tentativas: 3, sucesso: 2
processo: 382, tentativas: 1, sucesso: 0
processo: 163, tentativas: 5, sucesso: 2
processo: 529, tentativas: 10, sucesso: 1
processo: 496, tentativas: 10, sucesso: 2
processo: 217, tentativas: 13, sucesso: 1
processo: 375, tentativas: 1, sucesso: 0
processo: 895, tentativas: 3, sucesso: 1
processo: 116, tentativas: 8, sucesso: 3
processo: 100, tentativas: 7, sucesso: 2
processo: 341, tentativas: 8, sucesso: 0
processo: 07, tentativas: 6, sucesso: 1
processo: 298, tentativas: 19, sucesso: 1
processo: 94, tentativas: 5, sucesso: 1
processo: 847, tentativas: 2, sucesso: 1
processo: 338, tentativas: 2, sucesso: 0
processo: 677, tentativas: 8, sucesso: 1
processo: 267, tentativas: 8, sucesso: 0
processo: 762, tentativas: 6, sucesso: 0
processo: 73, tentativas: 7, sucesso: 0
processo: 648, tentativas: 3, sucesso: 1
processo: 893, tentativas: 5, sucesso: 1
processo: 377, tentativas: 9, sucesso: 1
processo: 591, tentativas: 26, sucesso: 4
processo: 653, tentativas: 10, sucesso: 1
processo: 721, tentativas: 6, sucesso: 0
processo: 832, tentativas: 7, sucesso: 0
processo: 564, tentativas: 6, sucesso: 1
processo: 209, tentativas: 16, sucesso: 1
processo: 177, tentativas: 5, sucesso: 4
processo: 451, tentativas: 3, sucesso: 2
processo: 994, tentativas: 2, sucesso: 1
processo: 74, tentativas: 3, sucesso: 1
processo: 286, tentativas: 2, sucesso: 1
processo: 828, tentativas: 1, sucesso: 0
processo: 792, tentativas: 6, sucesso: 1
processo: 578, tentativas: 4, sucesso: 2
processo: 567, tentativas: 10, sucesso: 0
processo: 507, tentativas: 18, sucesso: 0
processo: 950, tentativas: 2, sucesso: 1
processo: 487, tentativas: 2, sucesso: 1
processo: 269, tentativas: 5, sucesso: 0
processo: 445, tentativas: 11, sucesso: 0
processo: 36, tentativas: 8, sucesso: 3
processo: 518, tentativas: 1, sucesso: 0
processo: 301, tentativas: 1, sucesso: 0
processo: 464, tentativas: 5, sucesso: 0
processo: 666, tentativas: 7, sucesso: 1
processo: 152, tentativas: 9, sucesso: 4
processo: 185, tentativas: 5, sucesso: 0
processo: 585, tentativas: 2, sucesso: 1
processo: 607, tentativas: 8, sucesso: 0
processo: 245, tentativas: 9, sucesso: 2
processo: 729, tentativas: 2, sucesso: 1
processo: 628, tentativas: 8, sucesso: 2
processo: 593, tentativas: 1, sucesso: 0
processo: 674, tentativas: 5, sucesso: 0
processo: 174, tentativas: 4, sucesso: 1
processo: 365, tentativas: 10, sucesso: 0
processo: 644, tentativas: 1, sucesso: 0
processo: 710, tentativas: 3, sucesso: 1
processo: 99, tentativas: 6, sucesso: 3
processo: 325, tentativas: 3, sucesso: 1
processo: 867, tentativas: 3, sucesso: 0
processo: 830, tentativas: 5, sucesso: 0
processo: 869, tentativas: 5, sucesso: 2
processo: 470, tentativas: 5, sucesso: 1
processo: 592, tentativas: 22, sucesso: 3
processo: 533, tentativas: 13, sucesso: 1
processo: 580, tentativas: 5, sucesso: 2
processo: 207, tentativas: 8, sucesso: 0
processo: 379, tentativas: 6, sucesso: 1
processo: 82, tentativas: 8, sucesso: 4
processo: 838, tentativas: 2, sucesso: 1
processo: 758, tentativas: 1, sucesso: 0
processo: 303, tentativas: 3, sucesso: 0
processo: 993, tentativas: 1, sucesso: 0
processo: 270, tentativas: 6, sucesso: 0
processo: 643, tentativas: 5, sucesso: 2
processo: 725, tentativas: 5, sucesso: 1
processo: 945, tentativas: 3, sucesso: 1
processo: 706, tentativas: 10, sucesso: 1
processo: 83, tentativas: 5, sucesso: 4
processo: 345, tentativas: 10, sucesso: 1
processo: 63, tentativas: 4, sucesso: 1
processo: 136, tentativas: 2, sucesso: 0
processo: 561, tentativas: 3, sucesso: 2
processo: 238, tentativas: 5, sucesso: 0
processo: 449, tentativas: 3, sucesso: 2
processo: 366, tentativas: 5, sucesso: 1
processo: 248, tentativas: 5, sucesso: 0
processo: 937, tentativas: 16, sucesso: 3
processo: 43, tentativas: 11, sucesso: 1
processo: 532, tentativas: 2, sucesso: 1
processo: 890, tentativas: 14, sucesso: 0
processo: 401, tentativas: 9, sucesso: 0
processo: 814, tentativas: 13, sucesso: 2
processo: 764, tentativas: 22, sucesso: 1
processo: 855, tentativas: 1, sucesso: 0
processo: 569, tentativas: 4, sucesso: 1
processo: 845, tentativas: 5, sucesso: 0
processo: 127, tentativas: 2, sucesso: 1
processo: 237, tentativas: 1, sucesso: 0
processo: 41, tentativas: 4, sucesso: 1
processo: 249, tentativas: 2, sucesso: 1
processo: 694, tentativas: 9, sucesso: 0
processo: 39, tentativas: 19, sucesso: 2
processo: 175, tentativas: 6, sucesso: 1
processo: 732, tentativas: 10, sucesso: 0
processo: 562, tentativas: 3, sucesso: 0
processo: 624, tentativas: 9, sucesso: 2
