processo: 00, tentativas: 1, sucesso: 0
processo: 40, tentativas: 2, sucesso: 0
processo: 763, tentativas: 3, sucesso: 0
processo: 187, tentativas: 10, sucesso: 0
processo: 926, tentativas: 4, sucesso: 0
processo: 224, tentativas: 2, sucesso: 0
processo: 493, tentativas: 4, sucesso: 0
processo: 919, tentativas: 4, sucesso: 3
processo: 248, tentativas: 6, sucesso: 0
processo: 910, tentativas: 8, sucesso: 1
processo: 683, tentativas: 4, sucesso: 0
processo: 606, tentativas: 3, sucesso: 0
processo: 387, tentativas: 5, sucesso: 0
processo: 982, tentativas: 6, sucesso: 2
processo: 97, tentativas: 2, sucesso: 0
processo: 161, tentativas: 8, sucesso: 2
processo: 788, tentativas: 4, sucesso: 2
processo: 518, tentativas: 2, sucesso: 1
processo: 123, tentativas: 4, sucesso: 0
processo: 659, tentativas: 2, sucesso: 0
processo: 403, tentativas: 4, sucesso: 0
processo: 218, tentativas: 3, sucesso: 1
processo: 668, tentativas: 4, sucesso: 0
processo: 633, tentativas: 12, sucesso: 1
processo: 649, tentativas: 7, sucesso: 2
processo: 164, tentativas: 2, sucesso: 0
processo: 290, tentativas: 5, sucesso: 3
processo: 707, tentativas: 3, sucesso: 1
processo: 678, tentativas: 1, sucesso: 0
processo: 944, tentativas: 5, sucesso: 0
processo: 670, tentativas: 12, sucesso: 1
processo: 120, tentativas: 2, sucesso: 1
processo: 963, tentativas: 5, sucesso: 2
processo: 540, tentativas: 24, sucesso: 3
processo: 862, tentativas: 2, sucesso: 1
processo: 630, tentativas: 5, sucesso: 0
processo: 973, tentativas: 8, sucesso: 1
processo: 725, tentativas: 6, sucesso: 1
processo: 850, tentativas: 10, sucesso: 0
processo: 179, tentativas: 2, sucesso: 1
processo: 436, tentativas: 3, sucesso: 2
processo: 508, tentativas: 5, sucesso: 2
processo: 148, tentativas: 9, sucesso: 3
processo: 839, tentativas: 3, sucesso: 0
processo: 420, tentativas: 7, sucesso: 0
processo: 147, tentativas: 9, sucesso: 2
processo: 445, tentativas: 3, sucesso: 1
processo: 886, tentativas: 5, sucesso: 0
processo: 127, tentativas: 3, sucesso: 2
processo: 281, tentativas: 7, sucesso: 1
processo: 336, tentativas: 5, sucesso: 1
processo: 745, tentativas: 2, sucesso: 0
processo: 478, tentativas: 2, sucesso: 1
processo: 221, tentativas: 4, sucesso: 2
processo: 107, tentativas: 2, sucesso: 1
processo: 188, tentativas: 6, sucesso: 1
processo: 672, tentativas: 5, sucesso: 0
processo: 619, tentativas: 6, sucesso: 3
processo: 761, tentativas: 11, sucesso: 2
processo: 916, tentativas: 2, sucesso: 0
processo: 345, tentativas: 10, sucesso: 1
processo: 809, tentativas: 2, sucesso: 0
processo: 193, tentativas: 1, sucesso: 0
processo: 318, tentativas: 3, sucesso: 1
processo: 792, tentativas: 6, sucesso: 3
processo: 888, tentativas: 2, sucesso: 0
processo: 52, tentativas: 2, sucesso: 0
processo: 577, tentativas: 1, sucesso: 0
processo: 191, tentativas: 8, sucesso: 0
processo: 308, tentativas: 4, sucesso: 2
processo: 974, tentativas: 7, sucesso: 2
processo: 772, tentativas: 2, sucesso: 0
processo: 596, tentativas: 3, sucesso: 0
processo: 98, tentativas: 3, sucesso: 1
processo: 611, tentativas: 1, sucesso: 0
processo: 655, tentativas: 10, sucesso: 1
processo: 254, tentativas: 9, sucesso: 1
processo: 768, tentativas: 3, sucesso: 0
processo: 70, tentativas: 14, sucesso: 2
processo: 651, tentativas: 8, sucesso: 1
processo: 49, tentativas: 5, sucesso: 1
processo: 673, tentativas: 1, sucesso: 0
processo: 412, tentativas: 6, sucesso: 1
processo: 864, tentativas: 4, sucesso: 2
processo: 473, tentativas: 5, sucesso: 0
processo: 770, tentativas: 6, sucesso: 0
processo: 275, tentativas: 5, sucesso: 2
processo: 186, tentativas: 1, sucesso: 0
processo: 350, tentativas: 10, sucesso: 1
processo: 823, tentativas: 3, sucesso: 0
processo: 934, tentativas: 1, sucesso: 0
processo: 890, tentativas: 5, sucesso: 1
processo: 718, tentativas: 8, sucesso: 4
processo: 803, tentativas: 5, sucesso: 0
processo: 68, tentativas: 4, sucesso: 1
processo: 357, tentativas: 4, sucesso: 0
processo: 966, tentativas: 6, sucesso: 1
processo: 289, tentativas: 11, sucesso: 1
processo: 939, tentativas: 8, sucesso: 4
processo: 443, tentativas: 21, sucesso: 1
processo: 696, tentativas: 5, sucesso: 3
processo: 483, tentativas: 3, sucesso: 0
processo: 399, tentativas: 3, sucesso: 1
processo: 149, tentativas: 1, sucesso: 0
processo: 324, tentativas: 9, sucesso: 1
processo: 450, tentativas: 4, sucesso: 3
processo: 62, tentativas: 4, sucesso: 2
processo: 132, tentativas: 5, sucesso: 2
processo: 76, tentativas: 2, sucesso: 0
processo: 749, tentativas: 3, sucesso: 1
processo: 435, tentativas: 20, sucesso: 0
processo: 41, tentativas: 4, sucesso: 1
processo: 394, tentativas: 14, sucesso: 3
processo: 898, tentativas: 7, sucesso: 4
processo: 344, tentativas: 3, sucesso: 0
processo: 617, tentativas: 3, sucesso: 2
processo: 743, tentativas: 9, sucesso: 5
processo: 498, tentativas: 8, sucesso: 0
processo: 325, tentativas: 14, sucesso: 2
processo: 198, tentativas: 11, sucesso: 0
processo: 169, tentativas: 15, sucesso: 1
processo: 692, tentativas: 16, sucesso: 1
processo: 121, tentativas: 1, sucesso: 0
processo: 667, tentativas: 3, sucesso: 1
processo: 527, tentativas: 11, sucesso: 1
processo: 141, tentativas: 6, sucesso: 0
processo: 804, tentativas: 1, sucesso: 0
processo: 313, tentativas: 7, sucesso: 2
processo: 236, tentativas: 19, sucesso: 2
processo: 870, tentativas: 2, sucesso: 0
processo: 634, tentativas: 4, sucesso: 0
processo: 225, tentativas: 4, sucesso: 0
processo: 940, tentativas: 7, sucesso: 3
processo: 613, tentativas: 6, sucesso: 4
processo: 828, tentativas: 1, sucesso: 0
processo: 964, tentativas: 4, sucesso: 0
processo: 762, tentativas: 18, sucesso: 2
processo: 496, tentativas: 6, sucesso: 1
processo: 104, tentativas: 1, sucesso: 0
processo: 607, tentativas: 6, sucesso: 2
processo: 636, tentativas: 4, sucesso: 2
processo: 739, tentativas: 6, sucesso: 1
processo: 881, tentativas: 3, sucesso: 0
processo: 468, tentativas: 9, sucesso: 1
processo: 748, tentativas: 8, sucesso: 3
processo: 500, tentativas: 18, sucesso: 3
processo: 213, tentativas: 15, sucesso: 1
processo: 532, tentativas: 11, sucesso: 0
processo: 89, tentativas: 2, sucesso: 0
processo: 14, tentativas: 4, sucesso: 0
processo: 705, tentativas: 3, sucesso: 0
processo: 455, tentativas: 5, sucesso: 2
processo: 993, tentativas: 5, sucesso: 2
processo: 404, tentativas: 2, sucesso: 0
processo: 433, tentativas: 4, sucesso: 1
processo: 211, tentativas: 4, sucesso: 1
processo: 492, tentativas: 2, sucesso: 1
processo: 175, tentativas: 9, sucesso: 4
processo: 231, tentativas: 9, sucesso: 3
processo: 253, tentativas: 3, sucesso: 0
processo: 702, tentativas: 7, sucesso: 4
processo: 285, tentativas: 9, sucesso: 0
processo: 773, tentativas: 1, sucesso: 0
processo: 137, tentativas: 4, sucesso: 1
processo: 539, tentativas: 12, sucesso: 3
processo: 848, tentativas: 4, sucesso: 2
processo: 813, tentativas: 2, sucesso: 0
processo: 878, tentativas: 3, sucesso: 2
processo: 798, tentativas: 8, sucesso: 2
processo: 948, tentativas: 9, sucesso: 1
processo: 875, tentativas: 9, sucesso: 0
processo: 355, tentativas: 1, sucesso: 0
processo: 460, tentativas: 9, sucesso: 0
processo: 19, tentativas: 6, sucesso: 0
processo: 505, tentativas: 4, sucesso: 1
processo: 960, tentativas: 5, sucesso: 2
processo: 63, tentativas: 6, sucesso: 0
processo: 884, tentativas: 4, sucesso: 0
processo: 816, tentativas: 6, sucesso: 3
processo: 66, tentativas: 5, sucesso: 2
processo: 418, tentativas: 6, sucesso: 1
processo: 477, tentativas: 12, sucesso: 1
processo: 489, tentativas: 1, sucesso: 0
processo: 781, tentativas: 14, sucesso: 1
processo: 901, tentativas: 4, sucesso: 1
processo: 570, tentativas: 16, sucesso: 2
processo: 390, tentativas: 2, sucesso: 0
processo: 116, tentativas: 6, sucesso: 2
processo: 506, tentativas: 4, sucesso: 2
processo: 871, tentativas: 6, sucesso: 3
processo: 393, tentativas: 6, sucesso: 1
processo: 569, tentativas: 2, sucesso: 1
processo: 438, tentativas: 18, sucesso: 0
processo: 366, tentativas: 9, sucesso: 0
processo: 580, tentativas: 3, sucesso: 1
processo: 349, tentativas: 1, sucesso: 0
processo: 905, tentativas: 6, sucesso: 0
processo: 194, tentativas: 3, sucesso: 1
processo: 701, tentativas: 9, sucesso: 0
processo: 996, tentativas: 4, sucesso: 1
processo: 764, tentativas: 8, sucesso: 1
processo: 103, tentativas: 13, sucesso: 0
processo: 33, tentativas: 3, sucesso: 2
processo: 928, tentativas: 1, sucesso: 0
processo: 453, tentativas: 3, sucesso: 0
processo: 558, tentativas: 7, sucesso: 0
processo: 447, tentativas: 4, sucesso: 3
processo: 538, tentativas: 16, sucesso: 0
processo: 780, tentativas: 15, sucesso: 0
processo: 612, tentativas: 6, sucesso: 0
processo: 202, tentativas: 4, sucesso: 3
processo: 396, tentativas: 3, sucesso: 2
processo: 806, tentativas: 9, sucesso: 3
processo: 278, tentativas: 2, sucesso: 1
processo: 266, tentativas: 4, sucesso: 2
processo: 37, tentativas: 1, sucesso: 0
processo: 210, tentativas: 3, sucesso: 0
processo: 793, tentativas: 6, sucesso: 1
processo: 796, tentativas: 1, sucesso: 0
processo: 787, tentativas: 2, sucesso: 0
processo: 564, tentativas: 3, sucesso: 0
processo: 833, tentativas: 1, sucesso: 0
processo: 685, tentativas: 3, sucesso: 0
processo: 827, tentativas: 9, sucesso: 2
processo: 549, tentativas: 8, sucesso: 1
processo: 908, tentativas: 2, sucesso: 1
processo: 427, tentativas: 8, sucesso: 1
processo: 650, tentativas: 1, sucesso: 0
processo: 96, tentativas: 6, sucesso: 2
processo: 818, tentativas: 8, sucesso: 2
processo: 276, tentativas: 7, sucesso: 0
processo: 593, tentativas: 10, sucesso: 1
processo: 329, tentativas: 7, sucesso: 3
processo: 740, tentativas: 21, sucesso: 2
processo: 130, tentativas: 7, sucesso: 0
processo: 361, tentativas: 5, sucesso: 2
processo: 27, tentativas: 1, sucesso: 0
processo: 854, tentativas: 4, sucesso: 0
processo: 841, tentativas: 17, sucesso: 0
processo: 656, tentativas: 4, sucesso: 1
processo: 25, tentativas: 5, sucesso: 3
processo: 581, tentativas: 6, sucesso: 1
processo: 556, tentativas: 14, sucesso: 0
processo: 352, tentativas: 12, sucesso: 4
processo: 43, tentativas: 2, sucesso: 1
processo: 983, tentativas: 13, sucesso: 0
processo: 961, tentativas: 3, sucesso: 0
processo: 779, tentativas: 1, sucesso: 0
processo: 398, tentativas: 3, sucesso: 0
processo: 467, tentativas: 4, sucesso: 2
processo: 682, tentativas: 17, sucesso: 2
processo: 458, tentativas: 9, sucesso: 2
processo: 32, tentativas: 3, sucesso: 1
processo: 892, tentativas: 2, sucesso: 0
processo: 585, tentativas: 1, sucesso: 0
processo: 578, tentativas: 1, sucesso: 0
processo: 849, tentativas: 2, sucesso: 0
processo: 775, tentativas: 8, sucesso: 3
processo: 73, tentativas: 3, sucesso: 1
processo: 185, tentativas: 4, sucesso: 3
processo: 747, tentativas: 5, sucesso: 1
processo: 50, tentativas: 16, sucesso: 0
processo: 571, tentativas: 10, sucesso: 0
processo: 495, tentativas: 1, sucesso: 0
processo: 90, tentativas: 4, sucesso: 3
processo: 348, tentativas: 8, sucesso: 4
processo: 262, tentativas: 7, sucesso: 3
processo: 200, tentativas: 13, sucesso: 1
processo: 94, tentativas: 4, sucesso: 2
processo: 315, tentativas: 4, sucesso: 0
processo: 251, tentativas: 1, sucesso: 0
processo: 509, tentativas: 3, sucesso: 1
processo: 869, tentativas: 4, sucesso: 2
processo: 117, tentativas: 3, sucesso: 1
processo: 371, tentativas: 15, sucesso: 0
processo: 165, tentativas: 8, sucesso: 1
processo: 157, tentativas: 10, sucesso: 4
processo: 998, tentativas: 8, sucesso: 2
processo: 305, tentativas: 6, sucesso: 1
processo: 261, tentativas: 8, sucesso: 4
processo: 817, tentativas: 6, sucesso: 4
processo: 401, tentativas: 2, sucesso: 0
processo: 485, tentativas: 3, sucesso: 1
processo: 947, tentativas: 6, sucesso: 3
processo: 328, tentativas: 20, sucesso: 0
processo: 384, tentativas: 2, sucesso: 1
processo: 295, tentativas: 11, sucesso: 1
processo: 214, tentativas: 6, sucesso: 3
processo: 35, tentativas: 6, sucesso: 2
processo: 145, tentativas: 2, sucesso: 1
processo: 11, tentativas: 2, sucesso: 1
processo: 822, tentativas: 1, sucesso: 0
processo: 282, tentativas: 2, sucesso: 1
processo: 463, tentativas: 3, sucesso: 0
processo: 812, tentativas: 6, sucesso: 0
processo: 711, tentativas: 5, sucesso: 0
processo: 657, tentativas: 5, sucesso: 0
processo: 81, tentativas: 3, sucesso: 0
processo: 553, tentativas: 10, sucesso: 1
processo: 499, tentativas: 6, sucesso: 0
processo: 715, tentativas: 1, sucesso: 0
processo: 307, tentativas: 9, sucesso: 0
processo: 53, tentativas: 1, sucesso: 0
processo: 28, tentativas: 7, sucesso: 3
processo: 422, tentativas: 2, sucesso: 0
processo: 226, tentativas: 1, sucesso: 0
processo: 09, tentativas: 5, sucesso: 2
processo: 235, tentativas: 6, sucesso: 1
processo: 644, tentativas: 3, sucesso: 2
processo: 967, tentativas: 19, sucesso: 2
processo: 965, tentativas: 2, sucesso: 1
processo: 756, tentativas: 2, sucesso: 0
processo: 622, tentativas: 3, sucesso: 0
processo: 327, tentativas: 2, sucesso: 0
processo: 807, tentativas: 3, sucesso: 1
processo: 237, tentativas: 3, sucesso: 0
processo: 790, tentativas: 1, sucesso: 0
processo: 386, tentativas: 8, sucesso: 2
processo: 131, tentativas: 3, sucesso: 0
processo: 866, tentativas: 3, sucesso: 1
processo: 921, tentativas: 2, sucesso: 0
processo: 88, tentativas: 7, sucesso: 2
processo: 310, tentativas: 3, sucesso: 1
processo: 915, tentativas: 11, sucesso: 0
processo: 110, tentativas: 5, sucesso: 1
processo: 58, tentativas: 3, sucesso: 1
processo: 250, tentativas: 7, sucesso: 2
processo: 893, tentativas: 3, sucesso: 2
processo: 114, tentativas: 5, sucesso: 2
processo: 572, tentativas: 4, sucesso: 2
processo: 392, tentativas: 3, sucesso: 1
processo: 999, tentativas: 7, sucesso: 3
processo: 486, tentativas: 10, sucesso: 2
processo: 860, tentativas: 2, sucesso: 1
processo: 446, tentativas: 6, sucesso: 2
processo: 304, tentativas: 3, sucesso: 1
processo: 456, tentativas: 7, sucesso: 2
processo: 431, tentativas: 5, sucesso: 0
processo: 895, tentativas: 5, sucesso: 1
processo: 536, tentativas: 4, sucesso: 1
processo: 859, tentativas: 9, sucesso: 0
processo: 143, tentativas: 2, sucesso: 0
processo: 413, tentativas: 10, sucesso: 2
processo: 83, tentativas: 3, sucesso: 0
processo: 614, tentativas: 13, sucesso: 4
processo: 17, tentativas: 1, sucesso: 0
processo: 319, tentativas: 9, sucesso: 2
processo: 721, tentativas: 5, sucesso: 1
processo: 273, tentativas: 1, sucesso: 0
processo: 844, tentativas: 14, sucesso: 4
processo: 918, tentativas: 3, sucesso: 2
processo: 424, tentativas: 5, sucesso: 1
processo: 811, tentativas: 4, sucesso: 2
processo: 731, tentativas: 13, sucesso: 1
processo: 408, tentativas: 8, sucesso: 0
processo: 201, tentativas: 4, sucesso: 1
processo: 605, tentativas: 7, sucesso: 1
processo: 598, tentativas: 4, sucesso: 3
processo: 709, tentativas: 4, sucesso: 2
processo: 723, tentativas: 1, sucesso: 0
processo: 503, tentativas: 19, sucesso: 4
processo: 504, tentativas: 5, sucesso: 0
processo: 853, tentativas: 3, sucesso: 0
processo: 576, tentativas: 10, sucesso: 0
processo: 867, tentativas: 9, sucesso: 2
